date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Result(home_team),,home advantage,,home-score(skaliert),away_score(skaliert)
12/10/2019,Denmark,Switzerland,1,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE,1,,1,,0.032258065,0
12/10/2019,Faroe Islands,Romania,0,3,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE,-1,,1,,0,0.142857143
12/10/2019,Malta,Sweden,0,4,UEFA Euro qualification,Attard,Malta,FALSE,-1,,1,,0,0.19047619
12/10/2019,Norway,Spain,1,1,UEFA Euro qualification,Oslo,Norway,FALSE,0,,1,,0.032258065,0.047619048
12/10/2019,Bosnia and Herzegovina,Finland,4,1,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE,1,,1,,0.129032258,0.047619048
12/10/2019,Italy,Greece,2,0,UEFA Euro qualification,Rome,Italy,FALSE,1,,1,,0.064516129,0
12/10/2019,Liechtenstein,Armenia,1,1,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE,0,,1,,0.032258065,0.047619048
12/10/2019,Colombia,Chile,0,0,Friendly,Alicante,Spain,TRUE,0,,0,,0,0
12/10/2019,Guinea,Comoros,0,1,Friendly,Guinea,Guinea,FALSE,-1,,1,,0,0.047619048
12/10/2019,Ivory Coast,DR Congo,3,1,Friendly,Ivory Coast,Ivory Coast,FALSE,1,,1,,0.096774194,0.047619048
12/10/2019,Tunisia,Cameroon,0,0,Friendly,Radès,Tunisia,FALSE,0,,1,,0,0
12/10/2019,Dominican Republic,Saint Lucia,3,0,CONCACAF Nations League,Santo Domingo,Dominican Republic,FALSE,1,,1,,0.096774194,0
12/10/2019,Montserrat,El Salvador,0,2,CONCACAF Nations League,Lookout,Montserrat,FALSE,-1,,1,,0,0.095238095
12/10/2019,Jamaica,Aruba,2,0,CONCACAF Nations League,Kingston,Jamaica,FALSE,1,,1,,0.064516129,0
12/10/2019,Barbados,United States Virgin Islands,1,0,CONCACAF Nations League,Bridgetown,Barbados,FALSE,1,,1,,0.032258065,0
12/10/2019,Saint Martin,Cayman Islands,3,0,CONCACAF Nations League,The Valley,Anguilla,TRUE,1,,0,,0.096774194,0
12/10/2019,Anguilla,Guatemala,0,5,CONCACAF Nations League,The Valley,Anguilla,FALSE,-1,,1,,0,0.238095238
13/10/2019,Belarus,Netherlands,1,2,UEFA Euro qualification,Minsk,Belarus,FALSE,-1,,1,,0.032258065,0.095238095
13/10/2019,Estonia,Germany,0,3,UEFA Euro qualification,Tallinn,Estonia,FALSE,-1,,1,,0,0.142857143
13/10/2019,Hungary,Azerbaijan,1,0,UEFA Euro qualification,Budapest,Hungary,FALSE,1,,1,,0.032258065,0
13/10/2019,Wales,Croatia,1,1,UEFA Euro qualification,Cardiff,Wales,FALSE,0,,1,,0.032258065,0.047619048
13/10/2019,Poland,North Macedonia,2,0,UEFA Euro qualification,Warsaw,Poland,FALSE,1,,1,,0.064516129,0
13/10/2019,Slovenia,Austria,0,1,UEFA Euro qualification,Ljubljana,Slovenia,FALSE,-1,,1,,0,0.047619048
13/10/2019,Scotland,San Marino,6,0,UEFA Euro qualification,Glasgow,Scotland,FALSE,1,,1,,0.193548387,0
13/10/2019,Cyprus,Russia,0,5,UEFA Euro qualification,Nicosia,Cyprus,FALSE,-1,,1,,0,0.238095238
13/10/2019,Kazakhstan,Belgium,0,2,UEFA Euro qualification,Nur-Sultan,Kazakhstan,FALSE,-1,,1,,0,0.095238095
13/10/2019,Gambia,Djibouti,1,1,African Cup of Nations qualification,Bakau,Gambia,FALSE,0,,1,,0.032258065,0.047619048
13/10/2019,Chad,Liberia,1,0,African Cup of Nations qualification,N'Djamena,Chad,FALSE,1,,1,,0.032258065,0
13/10/2019,São Tomé and Príncipe,Mauritius,2,1,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,FALSE,1,,1,,0.064516129,0.047619048
13/10/2019,Seychelles,South Sudan,0,1,African Cup of Nations qualification,Victoria,Seychelles,FALSE,-1,,1,,0,0.047619048
13/10/2019,Benin,Zambia,2,2,Friendly,Benin,Benin,FALSE,0,,1,,0.064516129,0.095238095
13/10/2019,Brazil,Nigeria,1,1,Friendly,Kallang,Singapore,TRUE,0,,0,,0.032258065,0.047619048
13/10/2019,Ecuador,Argentina,1,6,Friendly,Elche,Spain,TRUE,-1,,0,,0.032258065,0.285714286
13/10/2019,Equatorial Guinea,Togo,1,1,Friendly,Equatorial Guinea,Equatorial Guinea,FALSE,0,,1,,0.032258065,0.047619048
13/10/2019,Ethiopia,Uganda,0,1,Friendly,Ethiopia,Ethiopia,FALSE,-1,,1,,0,0.047619048
13/10/2019,Kenya,Mozambique,0,1,Friendly,Kenya,Kenya,FALSE,-1,,1,,0,0.047619048
13/10/2019,Lesotho,Malawi,1,1,Friendly,Lesotho,Lesotho,FALSE,0,,1,,0.032258065,0.047619048
13/10/2019,Niger,Central African Republic,0,2,Friendly,Niger,Niger,FALSE,-1,,1,,0,0.095238095
13/10/2019,Slovakia,Paraguay,1,1,Friendly,Bratislava,Slovakia,FALSE,0,,1,,0.032258065,0.047619048
13/10/2019,South Africa,Mali,2,1,Friendly,Port Elizabeth,South Africa,FALSE,1,,1,,0.064516129,0.047619048
13/10/2019,Honduras,Martinique,1,0,CONCACAF Nations League,San Pedro Sula,Honduras,FALSE,1,,1,,0.032258065,0
13/10/2019,Costa Rica,Curaçao,0,0,CONCACAF Nations League,San José,Costa Rica,FALSE,0,,1,,0,0
13/10/2019,Saint Kitts and Nevis,Belize,0,1,CONCACAF Nations League,Saint Kitts and Nevis,Saint Kitts and Nevis,FALSE,-1,,1,,0,0.047619048
13/10/2019,Grenada,French Guiana,1,0,CONCACAF Nations League,Grenada,Grenada,FALSE,1,,1,,0.032258065,0
13/10/2019,British Virgin Islands,Bonaire,3,4,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,TRUE,-1,,0,,0.096774194,0.19047619
14/10/2019,Kosovo,Montenegro,2,0,UEFA Euro qualification,Pristina,Kosovo,FALSE,1,,1,,0.064516129,0
14/10/2019,Bulgaria,England,0,6,UEFA Euro qualification,Sofia,Bulgaria,FALSE,-1,,1,,0,0.285714286
14/10/2019,Lithuania,Serbia,1,2,UEFA Euro qualification,Vilnius,Lithuania,FALSE,-1,,1,,0.032258065,0.095238095
14/10/2019,Ukraine,Portugal,2,1,UEFA Euro qualification,Kyiv,Ukraine,FALSE,1,,1,,0.064516129,0.047619048
14/10/2019,Iceland,Andorra,2,0,UEFA Euro qualification,Reykjavík,Iceland,FALSE,1,,1,,0.064516129,0
14/10/2019,France,Turkey,1,1,UEFA Euro qualification,Paris,France,FALSE,0,,1,,0.032258065,0.047619048
14/10/2019,Moldova,Albania,0,4,UEFA Euro qualification,Chișinău,Moldova,FALSE,-1,,1,,0,0.19047619
14/10/2019,Czech Republic,Northern Ireland,2,3,Friendly,Prague,Czech Republic,FALSE,-1,,1,,0.064516129,0.142857143
14/10/2019,Egypt,Botswana,1,0,Friendly,Cairo,Egypt,FALSE,1,,1,,0.032258065,0
14/10/2019,Rwanda,Tanzania,0,0,Friendly,Rwanda,Rwanda,FALSE,0,,1,,0,0
14/10/2019,Venezuela,Trinidad and Tobago,2,0,Friendly,Caracas,Venezuela,FALSE,1,,1,,0.064516129,0
14/10/2019,Guyana,Antigua and Barbuda,5,1,CONCACAF Nations League,Leonora,Guyana,FALSE,1,,1,,0.161290323,0.047619048
14/10/2019,Dominica,Nicaragua,0,4,CONCACAF Nations League,Roseau,Dominica,FALSE,-1,,1,,0,0.19047619
14/10/2019,Suriname,Saint Vincent and the Grenadines,0,1,CONCACAF Nations League,Paramaribo,Suriname,FALSE,-1,,1,,0,0.047619048
14/10/2019,Sint Maarten,Guadeloupe,1,2,CONCACAF Nations League,Willemstad,Curaçao,TRUE,-1,,0,,0.032258065,0.095238095
15/10/2019,Gibraltar,Georgia,2,3,UEFA Euro qualification,Gibraltar,Gibraltar,FALSE,-1,,1,,0.064516129,0.142857143
15/10/2019,Switzerland,Republic of Ireland,2,0,UEFA Euro qualification,Geneva,Switzerland,FALSE,1,,1,,0.064516129,0
15/10/2019,Faroe Islands,Malta,1,0,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE,1,,1,,0.032258065,0
15/10/2019,Sweden,Spain,1,1,UEFA Euro qualification,Stockholm,Sweden,FALSE,0,,1,,0.032258065,0.047619048
15/10/2019,Romania,Norway,1,1,UEFA Euro qualification,Bucharest,Romania,FALSE,0,,1,,0.032258065,0.047619048
15/10/2019,Israel,Latvia,3,1,UEFA Euro qualification,Beer Sheva,Israel,FALSE,1,,1,,0.096774194,0.047619048
15/10/2019,Finland,Armenia,3,0,UEFA Euro qualification,Turku,Finland,FALSE,1,,1,,0.096774194,0
15/10/2019,Liechtenstein,Italy,0,5,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE,-1,,1,,0,0.238095238
15/10/2019,Greece,Bosnia and Herzegovina,2,1,UEFA Euro qualification,Athens,Greece,FALSE,1,,1,,0.064516129,0.047619048
15/10/2019,Algeria,Colombia,3,0,Friendly,Villeneuve D'Ascq,Algeria,FALSE,1,,1,,0.096774194,0
15/10/2019,Bermuda,Guatemala,0,0,Friendly,Hamilton,Bermuda,FALSE,0,,1,,0,0
15/10/2019,Bolivia,Haiti,3,1,Friendly,Santa Cruz,Bolivia,FALSE,1,,1,,0.096774194,0.047619048
15/10/2019,Chile,Guinea,3,2,Friendly,Alicante,Spain,TRUE,1,,0,,0.096774194,0.095238095
15/10/2019,Denmark,Luxembourg,4,0,Friendly,Aalborg,Denmark,FALSE,1,,1,,0.129032258,0
15/10/2019,Kuwait,Turkmenistan,1,1,Friendly,Kuwait City,Kuwait,FALSE,0,,1,,0.032258065,0.047619048
15/10/2019,Mauritania,Libya,0,0,Friendly,Nouakchott,Mauritania,FALSE,0,,1,,0,0
15/10/2019,Morocco,Gabon,2,3,Friendly,Morocco,Morocco,FALSE,-1,,1,,0.064516129,0.142857143
15/10/2019,Peru,Uruguay,1,1,Friendly,Lima,Peru,FALSE,0,,1,,0.032258065,0.047619048
15/10/2019,Canada,United States,2,0,CONCACAF Nations League,Toronto,Canada,FALSE,1,,1,,0.064516129,0
15/10/2019,Mexico,Panama,3,1,CONCACAF Nations League,Mexico City,Mexico,FALSE,1,,1,,0.096774194,0.047619048
15/10/2019,Dominican Republic,Montserrat,0,0,CONCACAF Nations League,Santo Domingo,Dominican Republic,FALSE,0,,1,,0,0
15/10/2019,Saint Lucia,El Salvador,0,2,CONCACAF Nations League,Gros Islet,Saint Lucia,FALSE,-1,,1,,0,0.095238095
15/10/2019,Aruba,Jamaica,0,6,CONCACAF Nations League,Willemstad,Curaçao,TRUE,-1,,0,,0,0.285714286
15/10/2019,Cayman Islands,Saint Martin,1,0,CONCACAF Nations League,George Town,Cayman Islands,FALSE,1,,1,,0.032258065,0
15/10/2019,United States Virgin Islands,Barbados,0,4,CONCACAF Nations League,Saint Croix,United States Virgin Islands,FALSE,-1,,1,,0,0.19047619
15/10/2019,Anguilla,Puerto Rico,2,3,CONCACAF Nations League,The Valley,Anguilla,FALSE,-1,,1,,0.064516129,0.142857143
15/10/2019,Syria,Guam,4,0,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE,1,,0,,0.129032258,0
15/10/2019,Philippines,China PR,0,0,FIFA World Cup qualification,Bacolod,Philippines,FALSE,0,,1,,0,0
15/10/2019,Jordan,Nepal,3,0,FIFA World Cup qualification,Amman,Jordan,FALSE,1,,1,,0.096774194,0
15/10/2019,Taiwan,Australia,1,7,FIFA World Cup qualification,Kaohsiung,Taiwan,FALSE,-1,,1,,0.032258065,0.333333333
15/10/2019,Cambodia,Iraq,0,4,FIFA World Cup qualification,Phnom Penh,Cambodia,FALSE,-1,,1,,0,0.19047619
15/10/2019,Bahrain,Iran,1,0,FIFA World Cup qualification,Riffa,Bahrain,FALSE,1,,1,,0.032258065,0
15/10/2019,Palestine,Saudi Arabia,0,0,FIFA World Cup qualification,Al-Ram,Palestine,FALSE,0,,1,,0,0
15/10/2019,Singapore,Uzbekistan,1,3,FIFA World Cup qualification,Kallang,Singapore,FALSE,-1,,1,,0.032258065,0.142857143
15/10/2019,India,Bangladesh,1,1,FIFA World Cup qualification,Kolkota,India,FALSE,0,,1,,0.032258065,0.047619048
15/10/2019,Qatar,Oman,2,1,FIFA World Cup qualification,Al Wakrah,Qatar,FALSE,1,,1,,0.064516129,0.047619048
15/10/2019,Mongolia,Kyrgyzstan,1,2,FIFA World Cup qualification,Ulaanbaatar,Mongolia,FALSE,-1,,1,,0.032258065,0.095238095
15/10/2019,Tajikistan,Japan,0,3,FIFA World Cup qualification,Dushanbe,Tajikistan,FALSE,-1,,1,,0,0.142857143
15/10/2019,Thailand,United Arab Emirates,2,1,FIFA World Cup qualification,Pathum Thani,Thailand,FALSE,1,,1,,0.064516129,0.047619048
15/10/2019,Indonesia,Vietnam,1,3,FIFA World Cup qualification,Gianyar,Indonesia,FALSE,-1,,1,,0.032258065,0.142857143
15/10/2019,North Korea,South Korea,0,0,FIFA World Cup qualification,Pyongyang,North Korea,FALSE,0,,1,,0,0
15/10/2019,Sri Lanka,Lebanon,0,3,FIFA World Cup qualification,Colombo,Sri Lanka,FALSE,-1,,1,,0,0.142857143
07/11/2019,Egypt,Liberia,1,0,Friendly,Alexandria,Egypt,FALSE,1,,1,,0.032258065,0
07/11/2019,Nicaragua,Cuba,0,0,Friendly,Managua,Nicaragua,FALSE,0,,1,,0,0
09/11/2019,Malaysia,Tajikistan,1,0,Friendly,Kuala Lumpur,Malaysia,FALSE,1,,1,,0.032258065,0
09/11/2019,Namibia,Zambia,0,2,Friendly,Windhoek,Namibia,FALSE,-1,,1,,0,0.095238095
09/11/2019,Uzbekistan,Kyrgyzstan,3,1,Friendly,Tashkent,Uzbekistan,FALSE,1,,1,,0.096774194,0.047619048
10/11/2019,Nicaragua,Cuba,0,1,Friendly,Managua,Nicaragua,FALSE,-1,,1,,0,0.047619048
10/11/2019,Trinidad and Tobago,Anguilla,15,0,Friendly,Couva,Trinidad and Tobago,FALSE,1,,1,,0.483870968,0
13/11/2019,Namibia,Chad,2,1,African Cup of Nations qualification,Windhoek,Namibia,FALSE,1,,1,,0.064516129,0.047619048
13/11/2019,Malawi,South Sudan,1,0,African Cup of Nations qualification,Blantyre,Malawi,FALSE,1,,1,,0.032258065,0
13/11/2019,Burkina Faso,Uganda,0,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,FALSE,0,,1,,0,0
13/11/2019,Sudan,São Tomé and Príncipe,4,0,African Cup of Nations qualification,Omdurman,Sudan,FALSE,1,,1,,0.129032258,0
13/11/2019,Angola,Gambia,1,3,African Cup of Nations qualification,Luanda,Angola,FALSE,-1,,1,,0.032258065,0.142857143
13/11/2019,Central African Republic,Burundi,2,0,African Cup of Nations qualification,Bangui,Central African Republic,FALSE,1,,1,,0.064516129,0
13/11/2019,Cameroon,Cape Verde,0,0,African Cup of Nations qualification,Yaoundé,Cameroon,FALSE,0,,1,,0,0
13/11/2019,Guinea-Bissau,Eswatini,3,0,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE,1,,1,,0.096774194,0
13/11/2019,Senegal,Congo,2,0,African Cup of Nations qualification,Thiès,Senegal,FALSE,1,,1,,0.064516129,0
13/11/2019,Nigeria,Benin,2,1,African Cup of Nations qualification,Uyo,Nigeria,FALSE,1,,1,,0.064516129,0.047619048
13/11/2019,Sierra Leone,Lesotho,1,1,African Cup of Nations qualification,Freetown,Sierra Leone,FALSE,0,,1,,0.032258065,0.047619048
14/11/2019,Mali,Guinea,2,2,African Cup of Nations qualification,Bamako,Mali,FALSE,0,,1,,0.064516129,0.095238095
14/11/2019,Ghana,South Africa,2,0,African Cup of Nations qualification,Cape Coast,Ghana,FALSE,1,,1,,0.064516129,0
14/11/2019,DR Congo,Gabon,0,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE,0,,1,,0,0
14/11/2019,Mozambique,Rwanda,2,0,African Cup of Nations qualification,Maputo,Mozambique,FALSE,1,,1,,0.064516129,0
14/11/2019,Egypt,Kenya,1,1,African Cup of Nations qualification,Alexandria,Egypt,FALSE,0,,1,,0.032258065,0.047619048
14/11/2019,Togo,Comoros,0,1,African Cup of Nations qualification,Lomé,Togo,FALSE,-1,,1,,0,0.047619048
14/11/2019,Algeria,Zambia,5,0,African Cup of Nations qualification,Blida,Algeria,FALSE,1,,1,,0.161290323,0
14/11/2019,England,Montenegro,7,0,UEFA Euro qualification,London,England,FALSE,1,,1,,0.225806452,0
14/11/2019,Czech Republic,Kosovo,2,1,UEFA Euro qualification,Plzeň,Czech Republic,FALSE,1,,1,,0.064516129,0.047619048
14/11/2019,Portugal,Lithuania,6,0,UEFA Euro qualification,Faro-Loulé,Portugal,FALSE,1,,1,,0.193548387,0
14/11/2019,Serbia,Luxembourg,3,2,UEFA Euro qualification,Belgrade,Serbia,FALSE,1,,1,,0.096774194,0.095238095
14/11/2019,Turkey,Iceland,0,0,UEFA Euro qualification,Istanbul,Turkey,FALSE,0,,1,,0,0
14/11/2019,Albania,Andorra,2,2,UEFA Euro qualification,Elbasan,Albania,FALSE,0,,1,,0.064516129,0.095238095
14/11/2019,France,Moldova,2,1,UEFA Euro qualification,Paris,France,FALSE,1,,1,,0.064516129,0.047619048
14/11/2019,Martinique,Honduras,1,1,CONCACAF Nations League,Fort-de-France,Martinique,FALSE,0,,1,,0.032258065,0.047619048
14/11/2019,Curaçao,Costa Rica,1,2,CONCACAF Nations League,Willemstad,Curaçao,FALSE,-1,,1,,0.032258065,0.095238095
14/11/2019,Saint Kitts and Nevis,Grenada,0,0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,FALSE,0,,1,,0,0
14/11/2019,Belize,French Guiana,2,0,CONCACAF Nations League,Belmopan,Belize,FALSE,1,,1,,0.064516129,0
14/11/2019,Bahamas,British Virgin Islands,3,0,CONCACAF Nations League,Nassau,Bahamas,FALSE,1,,1,,0.096774194,0
14/11/2019,Turks and Caicos Islands,Sint Maarten,3,2,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,FALSE,1,,1,,0.096774194,0.095238095
14/11/2019,Bulgaria,Paraguay,0,1,Friendly,Sofia,Bulgaria,FALSE,-1,,1,,0,0.047619048
14/11/2019,Cambodia,Mongolia,1,1,Friendly,Phnom Penh,Cambodia,FALSE,0,,1,,0.032258065,0.047619048
14/11/2019,Ecuador,Trinidad and Tobago,3,0,Friendly,Portoviejo,Ecuador,FALSE,1,,1,,0.096774194,0
14/11/2019,Qatar,Singapore,2,0,Friendly,Doha,Qatar,FALSE,1,,1,,0.064516129,0
14/11/2019,Republic of Ireland,New Zealand,3,1,Friendly,Dublin,Republic of Ireland,FALSE,1,,1,,0.096774194,0.047619048
14/11/2019,Ukraine,Estonia,1,0,Friendly,Zaporizhia,Ukraine,FALSE,1,,1,,0.032258065,0
14/11/2019,Maldives,Philippines,1,2,FIFA World Cup qualification,Malé,Maldives,FALSE,-1,,1,,0.032258065,0.095238095
14/11/2019,Syria,China PR,2,1,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE,1,,0,,0.064516129,0.047619048
14/11/2019,Jordan,Australia,0,1,FIFA World Cup qualification,Amman,Jordan,FALSE,-1,,1,,0,0.047619048
14/11/2019,Kuwait,Taiwan,9,0,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE,1,,1,,0.290322581,0
14/11/2019,Iraq,Iran,2,1,FIFA World Cup qualification,Amman,Jordan,TRUE,1,,0,,0.064516129,0.047619048
14/11/2019,Hong Kong,Bahrain,0,0,FIFA World Cup qualification,Hong Kong,Hong Kong,FALSE,0,,1,,0,0
14/11/2019,Uzbekistan,Saudi Arabia,2,3,FIFA World Cup qualification,Tashkent,Uzbekistan,FALSE,-1,,1,,0.064516129,0.142857143
14/11/2019,Yemen,Palestine,1,0,FIFA World Cup qualification,Muharraq,Bahrain,TRUE,1,,0,,0.032258065,0
14/11/2019,Afghanistan,India,1,1,FIFA World Cup qualification,Dushanbe,Tajikistan,TRUE,0,,0,,0.032258065,0.047619048
14/11/2019,Oman,Bangladesh,4,1,FIFA World Cup qualification,Muscat,Oman,FALSE,1,,1,,0.129032258,0.047619048
14/11/2019,Myanmar,Tajikistan,4,3,FIFA World Cup qualification,Mandalay,Myanmar,FALSE,1,,1,,0.129032258,0.142857143
14/11/2019,Kyrgyzstan,Japan,0,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,FALSE,-1,,1,,0,0.095238095
14/11/2019,Vietnam,United Arab Emirates,1,0,FIFA World Cup qualification,Hanoi,Vietnam,FALSE,1,,1,,0.032258065,0
14/11/2019,Malaysia,Thailand,2,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,FALSE,1,,1,,0.064516129,0.047619048
14/11/2019,Lebanon,South Korea,0,0,FIFA World Cup qualification,Beirut,Lebanon,FALSE,0,,1,,0,0
14/11/2019,Turkmenistan,North Korea,3,1,FIFA World Cup qualification,Ashgabat,Turkmenistan,FALSE,1,,1,,0.096774194,0.047619048
15/11/2019,Morocco,Mauritania,0,0,African Cup of Nations qualification,Rabat,Morocco,FALSE,0,,1,,0,0
15/11/2019,Zimbabwe,Botswana,0,0,African Cup of Nations qualification,Harare,Zimbabwe,FALSE,0,,1,,0,0
15/11/2019,Tanzania,Equatorial Guinea,2,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE,1,,1,,0.064516129,0.047619048
15/11/2019,Tunisia,Libya,4,1,African Cup of Nations qualification,Radès,Tunisia,FALSE,1,,1,,0.129032258,0.047619048
15/11/2019,Denmark,Gibraltar,6,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE,1,,1,,0.193548387,0
15/11/2019,Switzerland,Georgia,1,0,UEFA Euro qualification,St. Gallen,Switzerland,FALSE,1,,1,,0.032258065,0
15/11/2019,Norway,Faroe Islands,4,0,UEFA Euro qualification,Oslo,Norway,FALSE,1,,1,,0.129032258,0
15/11/2019,Spain,Malta,7,0,UEFA Euro qualification,Cádiz,Spain,FALSE,1,,1,,0.225806452,0
15/11/2019,Romania,Sweden,0,2,UEFA Euro qualification,Bucharest,Romania,FALSE,-1,,1,,0,0.095238095
15/11/2019,Finland,Liechtenstein,3,0,UEFA Euro qualification,Helsinki,Finland,FALSE,1,,1,,0.096774194,0
15/11/2019,Brazil,Argentina,0,1,Superclásico de las Américas,Riyadh,Saudi Arabia,TRUE,-1,,0,,0,0.047619048
15/11/2019,Bosnia and Herzegovina,Italy,0,3,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE,-1,,1,,0,0.142857143
15/11/2019,Armenia,Greece,0,1,UEFA Euro qualification,Yerevan,Armenia,FALSE,-1,,1,,0,0.047619048
15/11/2019,United States,Canada,4,1,CONCACAF Nations League,Orlando,United States,FALSE,1,,1,,0.129032258,0.047619048
15/11/2019,Panama,Mexico,0,3,CONCACAF Nations League,Panama City,Panama,FALSE,-1,,1,,0,0.142857143
15/11/2019,Antigua and Barbuda,Jamaica,0,2,CONCACAF Nations League,North Sound,Antigua and Barbuda,FALSE,-1,,1,,0,0.095238095
15/11/2019,Guyana,Aruba,4,2,CONCACAF Nations League,Leonora,Guyana,FALSE,1,,1,,0.129032258,0.095238095
15/11/2019,Saint Vincent and the Grenadines,Nicaragua,1,0,CONCACAF Nations League,Arnos Vale,Saint Vincent and the Grenadines,FALSE,1,,1,,0.032258065,0
15/11/2019,Suriname,Dominica,4,0,CONCACAF Nations League,Paramaribo,Suriname,FALSE,1,,1,,0.129032258,0
15/11/2019,Colombia,Peru,1,0,Friendly,Miami Gardens,United States,TRUE,1,,0,,0.032258065,0
15/11/2019,Hungary,Uruguay,1,2,Friendly,Budapest,Hungary,FALSE,-1,,1,,0.032258065,0.095238095
16/11/2019,Ivory Coast,Niger,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE,1,,1,,0.032258065,0
16/11/2019,Madagascar,Ethiopia,1,0,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE,1,,1,,0.032258065,0
16/11/2019,Northern Ireland,Netherlands,0,0,UEFA Euro qualification,Belfast,Northern Ireland,FALSE,0,,1,,0,0
16/11/2019,Germany,Belarus,4,0,UEFA Euro qualification,Mönchengladbach,Germany,FALSE,1,,1,,0.129032258,0
16/11/2019,Croatia,Slovakia,3,1,UEFA Euro qualification,Rijeka,Croatia,FALSE,1,,1,,0.096774194,0.047619048
16/11/2019,Azerbaijan,Wales,0,2,UEFA Euro qualification,Baku,Azerbaijan,FALSE,-1,,1,,0,0.095238095
16/11/2019,Slovenia,Latvia,1,0,UEFA Euro qualification,Ljubljana,Slovenia,FALSE,1,,1,,0.032258065,0
16/11/2019,Austria,North Macedonia,2,1,UEFA Euro qualification,Vienna,Austria,FALSE,1,,1,,0.064516129,0.047619048
16/11/2019,Israel,Poland,1,2,UEFA Euro qualification,Jerusalem,Israel,FALSE,-1,,1,,0.032258065,0.095238095
16/11/2019,Cyprus,Scotland,1,2,UEFA Euro qualification,Nicosia,Cyprus,FALSE,-1,,1,,0.032258065,0.095238095
16/11/2019,San Marino,Kazakhstan,1,3,UEFA Euro qualification,Serravalle,San Marino,FALSE,-1,,1,,0.032258065,0.142857143
16/11/2019,Russia,Belgium,1,4,UEFA Euro qualification,Saint Petersburg,Russia,FALSE,-1,,1,,0.032258065,0.19047619
16/11/2019,Saint Lucia,Dominican Republic,1,0,CONCACAF Nations League,Gros Islet,Saint Lucia,FALSE,1,,1,,0.032258065,0
16/11/2019,El Salvador,Montserrat,1,0,CONCACAF Nations League,San Salvador,El Salvador,FALSE,1,,1,,0.032258065,0
16/11/2019,Saint Martin,Barbados,1,0,CONCACAF Nations League,The Valley,Anguilla,TRUE,1,,0,,0.032258065,0
16/11/2019,Cayman Islands,United States Virgin Islands,1,0,CONCACAF Nations League,George Town,Cayman Islands,FALSE,1,,1,,0.032258065,0
16/11/2019,Guatemala,Puerto Rico,5,0,CONCACAF Nations League,Guatemala City,Guatemala,FALSE,1,,1,,0.161290323,0
17/11/2019,Chad,Mali,0,2,African Cup of Nations qualification,N'Djamena,Chad,FALSE,-1,,1,,0,0.095238095
17/11/2019,Guinea,Namibia,2,0,African Cup of Nations qualification,Conakry,Guinea,FALSE,1,,1,,0.064516129,0
17/11/2019,South Sudan,Burkina Faso,1,2,African Cup of Nations qualification,Khartoum,Sudan,TRUE,-1,,0,,0.032258065,0.095238095
17/11/2019,Uganda,Malawi,2,0,African Cup of Nations qualification,Kira,Uganda,FALSE,1,,1,,0.064516129,0
17/11/2019,South Africa,Sudan,1,0,African Cup of Nations qualification,Johannesburg,South Africa,FALSE,1,,1,,0.032258065,0
17/11/2019,Gabon,Angola,2,1,African Cup of Nations qualification,Franceville,Gabon,FALSE,1,,1,,0.064516129,0.047619048
17/11/2019,Rwanda,Cameroon,0,1,African Cup of Nations qualification,Kigali,Rwanda,FALSE,-1,,1,,0,0.047619048
17/11/2019,Congo,Guinea-Bissau,3,0,African Cup of Nations qualification,Brazzaville,Congo,FALSE,1,,1,,0.096774194,0
17/11/2019,Eswatini,Senegal,1,4,African Cup of Nations qualification,Manzini,Eswatini,FALSE,-1,,1,,0.032258065,0.19047619
17/11/2019,Benin,Sierra Leone,1,0,African Cup of Nations qualification,Porto-Novo,Benin,FALSE,1,,1,,0.032258065,0
17/11/2019,Lesotho,Nigeria,2,4,African Cup of Nations qualification,Maseru,Lesotho,FALSE,-1,,1,,0.064516129,0.19047619
17/11/2019,Kosovo,England,0,4,UEFA Euro qualification,Pristina,Kosovo,FALSE,-1,,1,,0,0.19047619
17/11/2019,Bulgaria,Czech Republic,1,0,UEFA Euro qualification,Sofia,Bulgaria,FALSE,1,,1,,0.032258065,0
